epoch,accuracy,loss,val_accuracy,val_loss
68,0.13120269775390625,0.000572286662645638,0.1517333984375,0.0017774729058146477
69,0.14882659912109375,0.0005571892252191901,0.191650390625,0.0018978900043293834
70,0.15512847900390625,0.0005564664606936276,0.11834716796875,0.0017044129781425
71,0.16225433349609375,0.000539346132427454,0.1336669921875,0.001672710059210658
72,0.17005157470703125,0.0005459082312881947,0.24383544921875,0.0018038960406556726
73,0.17083740234375,0.0005423728725872934,0.15985107421875,0.0017375819152221084
74,0.1817626953125,0.0005391979939304292,0.15234375,0.0016210462199524045
75,0.1954498291015625,0.0005229567177593708,0.2239990234375,0.0018121759640052915
76,0.205413818359375,0.0005286023369990289,0.142822265625,0.0017653775867074728
77,0.21440887451171875,0.0005169512005522847,0.259033203125,0.0016758356941863894
78,0.22235870361328125,0.0005159807624295354,0.29339599609375,0.0018462539883330464
79,0.23577117919921875,0.0005063635180704296,0.227783203125,0.0018140876200050116
80,0.24053955078125,0.0005011314642615616,0.2093505859375,0.002112817019224167
81,0.25263214111328125,0.000506798445712775,0.27142333984375,0.0018112979596480727
82,0.26204681396484375,0.000501335714943707,0.31414794921875,0.0017181466100737453
83,0.2622833251953125,0.0004986650310456753,0.27081298828125,0.0018265985418111086
84,0.260101318359375,0.0004914929741062224,0.20855712890625,0.001723958645015955
85,0.28012847900390625,0.0004897419712506235,0.269775390625,0.001813702518120408
86,0.272796630859375,0.00048598492867313325,0.235595703125,0.0016550108557567
87,0.28774261474609375,0.0004795192216988653,0.3310546875,0.0017242649337276816
88,0.307220458984375,0.0004814971471205354,0.40557861328125,0.0017733448185026646
89,0.31220245361328125,0.0004718134878203273,0.32635498046875,0.00182184053119272
90,0.32160186767578125,0.00046898587606847286,0.3779296875,0.001779419369995594
91,0.32271575927734375,0.00047339953016489744,0.400634765625,0.0017922178376466036
92,0.31746673583984375,0.0004623474378604442,0.2423095703125,0.0018893071683123708
93,0.342376708984375,0.00045944328303448856,0.34588623046875,0.0018082979368045926
94,0.34857940673828125,0.00045599183067679405,0.32586669921875,0.001752130570821464
95,0.35189056396484375,0.0004560492525342852,0.37567138671875,0.0017490234458819032
96,0.35295867919921875,0.0004471378051675856,0.3515625,0.001687904936261475
97,0.3621978759765625,0.00044756053830496967,0.3643798828125,0.001686022849753499
98,0.37177276611328125,0.0004478847258724272,0.25494384765625,0.0018275582697242498
99,0.37395477294921875,0.00044123362749814987,0.345947265625,0.001792227616533637
