epoch,accuracy,loss,val_accuracy,val_loss
0,0.8228530883789062,0.0002722701756283641,0.81561279296875,0.001913048210553825
1,0.8177032470703125,0.0002660568861756474,0.7891845703125,0.0018126519862562418
2,0.821380615234375,0.0002647814981173724,0.801513671875,0.0018046523910015821
3,0.8149337768554688,0.0002690015244297683,0.805419921875,0.0017738711321726441
4,0.8159255981445312,0.0002675826253835112,0.82379150390625,0.0017858943901956081
5,0.8188705444335938,0.0002687011437956244,0.80718994140625,0.0018604265060275793
6,0.8193893432617188,0.00026821487699635327,0.8392333984375,0.0018112255493178964
7,0.8194580078125,0.0002666377113200724,0.8572998046875,0.001845026621595025
8,0.8249893188476562,0.00026681696181185544,0.806640625,0.001749305403791368
9,0.8222885131835938,0.00026130853802897036,0.81695556640625,0.0017734941793605685
10,0.8255844116210938,0.00026380730560049415,0.84112548828125,0.0018046920886263251
11,0.8211212158203125,0.0002677732554730028,0.81964111328125,0.0018398704705759883
12,0.82440185546875,0.0002653461415320635,0.838623046875,0.0017968130996450782
13,0.8279037475585938,0.000264678179519251,0.829833984375,0.001807516091503203
14,0.8283157348632812,0.0002630933013278991,0.82025146484375,0.0018430823693051934
15,0.8313522338867188,0.00026499677915126085,0.845703125,0.0018288634018972516
16,0.8281936645507812,0.00026304874336346984,0.86474609375,0.0017879082588478923
17,0.8276214599609375,0.00026214250829070807,0.81024169921875,0.001909376704134047
18,0.8224029541015625,0.0002643964544404298,0.8228759765625,0.0017792045837268233
19,0.8275680541992188,0.0002674754650797695,0.83831787109375,0.0018251653527840972
20,0.8269882202148438,0.0002559696149546653,0.7880859375,0.0018143277848139405
21,0.82904052734375,0.00025747634936124086,0.834228515625,0.0018145322101190686
22,0.8262939453125,0.0002649220114108175,0.8336181640625,0.001771652838215232
23,0.8273468017578125,0.0002624219923745841,0.85650634765625,0.0018223639344796538
24,0.8239593505859375,0.0002584662288427353,0.80694580078125,0.0017711339751258492
25,0.8307266235351562,0.00025731450296007097,0.80303955078125,0.001786867855116725
26,0.8280715942382812,0.0002629921946208924,0.80938720703125,0.001818036544136703
27,0.8284835815429688,0.00025730705237947404,0.81854248046875,0.001836393028497696
28,0.8354568481445312,0.000261402630712837,0.84112548828125,0.0018260572105646133
29,0.8322601318359375,0.000258548476267606,0.838623046875,0.0018274452304467559
30,0.832672119140625,0.0002647619694471359,0.789794921875,0.0018311419989913702
31,0.835174560546875,0.00025622532120905817,0.7894287109375,0.0018201483180746436
32,0.831939697265625,0.00025671152980066836,0.809814453125,0.0018245911924168468
33,0.8360748291015625,0.0002635310811456293,0.796630859375,0.0018673905869945884
34,0.8396224975585938,0.00025161291705444455,0.8582763671875,0.0019775014370679855
35,0.8380279541015625,0.0002574042300693691,0.7890625,0.0018053478561341763
36,0.8370590209960938,0.0002591204538475722,0.83587646484375,0.0018294228939339519
37,0.84320068359375,0.00025510889827273786,0.82305908203125,0.001799036399461329
38,0.8393325805664062,0.00025977729819715023,0.8236083984375,0.0018461995059624314
39,0.8392333984375,0.00025197502691298723,0.85400390625,0.0018413246143609285
40,0.8407211303710938,0.000256493833148852,0.8341064453125,0.0017835914622992277
41,0.8390350341796875,0.00025818138965405524,0.84130859375,0.001849137945100665
