epoch,accuracy,loss,val_accuracy,val_loss
40,0.7749404907226562,0.0002879002713598311,0.78521728515625,0.0017398287309333682
41,0.7750320434570312,0.000293274933937937,0.7484130859375,0.001835086033679545
42,0.7729110717773438,0.0002939818368759006,0.78240966796875,0.0017848408315330744
43,0.7727890014648438,0.00028859497979283333,0.80096435546875,0.0018315345514565706
44,0.7752151489257812,0.00029721634928137064,0.730712890625,0.001792220864444971
45,0.7773895263671875,0.00028880572062917054,0.76275634765625,0.0018628790276125073
46,0.7763900756835938,0.00028668707818724215,0.78411865234375,0.0018256485927850008
47,0.7756195068359375,0.0002938711841125041,0.7779541015625,0.0017551881028339267
48,0.7778244018554688,0.0002912435738835484,0.79730224609375,0.0018307400168851018
49,0.78448486328125,0.0002849686425179243,0.75921630859375,0.0018393534701317549
50,0.7772369384765625,0.0002876606013160199,0.787841796875,0.001763064879924059
51,0.7788619995117188,0.0002851174504030496,0.7777099609375,0.0018210355192422867
52,0.7825241088867188,0.0002851584577001631,0.78302001953125,0.0018255909672006965
53,0.7811126708984375,0.0002869102463591844,0.78656005859375,0.0017240773886442184
54,0.78912353515625,0.0002855383208952844,0.80133056640625,0.0018463678425177932
55,0.7863540649414062,0.00028372069937177,0.83123779296875,0.001763904932886362
56,0.7836227416992188,0.0002807418641168624,0.79779052734375,0.001751511124894023
57,0.7873001098632812,0.0002846771676559001,0.76409912109375,0.0019403081387281418
58,0.7895431518554688,0.00028605799889191985,0.7813720703125,0.001860794611275196
59,0.788116455078125,0.0002866686263587326,0.81060791015625,0.0018625585362315178
60,0.7975845336914062,0.00028014476993121207,0.7935791015625,0.0018211513524875045
61,0.7950363159179688,0.0002838732616510242,0.7923583984375,0.0018274771282449365
62,0.7930679321289062,0.0002821805246639997,0.7611083984375,0.0018238804768770933
63,0.7930908203125,0.00028095374000258744,0.82464599609375,0.0017649467336013913
64,0.7975006103515625,0.00028561081853695214,0.82855224609375,0.0017574414378032088
65,0.79443359375,0.00027858707471750677,0.8089599609375,0.0018197607714682817
66,0.7958145141601562,0.0002792835875879973,0.8011474609375,0.0018644962692633271
67,0.7981338500976562,0.00027761285309679806,0.7947998046875,0.0018628600519150496
68,0.7927703857421875,0.00028163069509901106,0.755859375,0.0018477627309039235
69,0.8032302856445312,0.0002748148108366877,0.80120849609375,0.001863456447608769
70,0.800933837890625,0.0002757051552180201,0.79180908203125,0.001821932615712285
71,0.803466796875,0.0002770546416286379,0.78131103515625,0.001871800166554749
72,0.8090896606445312,0.00027440901612862945,0.773193359375,0.001851692097261548
73,0.8028717041015625,0.00028229766758158803,0.83062744140625,0.001782426261343062
74,0.8045578002929688,0.0002716497692745179,0.8299560546875,0.0017427356215193868
75,0.8100433349609375,0.0002752654836513102,0.817626953125,0.0018484194297343493
76,0.8079681396484375,0.0002855388156604022,0.83502197265625,0.0019215296488255262
77,0.8045425415039062,0.000272981240414083,0.815673828125,0.0017941907281056046
78,0.8096237182617188,0.00027475180104374886,0.81671142578125,0.0018540909513831139
79,0.80694580078125,0.0002715083828661591,0.79010009765625,0.0018437037942931056
80,0.8105010986328125,0.00027727734413929284,0.814697265625,0.0018747120629996061
81,0.81256103515625,0.0002735495218075812,0.8035888671875,0.0018358026864007115
82,0.806884765625,0.00027315341867506504,0.81988525390625,0.001792827621102333
83,0.8106155395507812,0.0002740394847933203,0.8201904296875,0.0018272041343152523
84,0.8078231811523438,0.00027620847686193883,0.8109130859375,0.0018243190133944154
85,0.8117904663085938,0.00027423512074165046,0.82366943359375,0.0017765229567885399
86,0.8108978271484375,0.0002684225037228316,0.805908203125,0.0017184155294671655
87,0.8149566650390625,0.00026886185514740646,0.818115234375,0.001757859019562602
88,0.8162078857421875,0.00027260853676125407,0.80072021484375,0.0018078897846862674
89,0.809783935546875,0.00027211097767576575,0.7930908203125,0.0018314513145014644
90,0.8106002807617188,0.00027538734138943255,0.75384521484375,0.001814832678064704
91,0.8146514892578125,0.00026784694637171924,0.79974365234375,0.0017781706992536783
92,0.8208999633789062,0.0002670767717063427,0.81036376953125,0.0018009772757068276
93,0.8156967163085938,0.00027210250846110284,0.813232421875,0.001813258626498282
94,0.8173980712890625,0.0002658811572473496,0.78350830078125,0.0018574217101559043
95,0.8242340087890625,0.00026987341698259115,0.84228515625,0.0018163227941840887
96,0.8221817016601562,0.0002670308167580515,0.77191162109375,0.0017704993952065706
97,0.8181076049804688,0.0002705021179281175,0.8031005859375,0.0017520752735435963
98,0.819000244140625,0.0002703919599298388,0.7991943359375,0.0018653389997780323
99,0.8175888061523438,0.0002705099177546799,0.80755615234375,0.001825136598199606
